run_id,scene,truth,prediction,count
V2_C_seed392007,clean,0,5,12
V2_C_seed392007,clean,1,0,13
V2_C_seed392007,clean,1,1,4394
V2_C_seed392007,clean,1,2,12
V2_C_seed392007,clean,1,3,54
V2_C_seed392007,clean,1,4,19
V2_C_seed392007,clean,1,5,8
V2_C_seed392007,clean,2,0,2
V2_C_seed392007,clean,2,1,10
V2_C_seed392007,clean,2,2,4441
V2_C_seed392007,clean,2,3,8
V2_C_seed392007,clean,2,4,22
V2_C_seed392007,clean,2,5,17
V2_C_seed392007,clean,3,0,11
V2_C_seed392007,clean,3,1,99
V2_C_seed392007,clean,3,2,8
V2_C_seed392007,clean,3,3,4352
V2_C_seed392007,clean,3,4,22
V2_C_seed392007,clean,3,5,8
V2_C_seed392007,clean,4,0,24
V2_C_seed392007,clean,4,1,5
V2_C_seed392007,clean,4,2,6
V2_C_seed392007,clean,4,3,9
V2_C_seed392007,clean,4,4,4452
V2_C_seed392007,clean,4,5,4
V2_C_seed392007,clean,5,0,4
V2_C_seed392007,clean,5,1,6
V2_C_seed392007,clean,5,2,9
V2_C_seed392007,clean,5,3,3
V2_C_seed392007,clean,5,4,15
V2_C_seed392007,clean,5,5,4463
V2_C_seed392007,leo_clear_weak,0,0,3174
V2_C_seed392007,leo_clear_weak,0,1,355
V2_C_seed392007,leo_clear_weak,0,2,8
V2_C_seed392007,leo_clear_weak,0,3,890
V2_C_seed392007,leo_clear_weak,0,4,53
V2_C_seed392007,leo_clear_weak,0,5,20
V2_C_seed392007,leo_clear_weak,1,0,230
V2_C_seed392007,leo_clear_weak,1,1,3324
V2_C_seed392007,leo_clear_weak,1,2,17
V2_C_seed392007,leo_clear_weak,1,3,875
V2_C_seed392007,leo_clear_weak,1,4,40
V2_C_seed392007,leo_clear_weak,1,5,14
V2_C_seed392007,leo_clear_weak,2,0,39
V2_C_seed392007,leo_clear_weak,2,1,35
V2_C_seed392007,leo_clear_weak,2,2,4284
V2_C_seed392007,leo_clear_weak,2,3,69
V2_C_seed392007,leo_clear_weak,2,4,42
V2_C_seed392007,leo_clear_weak,2,5,31
V2_C_seed392007,leo_clear_weak,3,0,150
V2_C_seed392007,leo_clear_weak,3,1,363
V2_C_seed392007,leo_clear_weak,3,2,8
V2_C_seed392007,leo_clear_weak,3,3,3896
V2_C_seed392007,leo_clear_weak,3,4,75
V2_C_seed392007,leo_clear_weak,3,5,8
V2_C_seed392007,leo_clear_weak,4,0,33
V2_C_seed392007,leo_clear_weak,4,1,41
V2_C_seed392007,leo_clear_weak,4,2,11
V2_C_seed392007,leo_clear_weak,4,3,87
V2_C_seed392007,leo_clear_weak,4,4,4311
V2_C_seed392007,leo_clear_weak,4,5,17
V2_C_seed392007,leo_clear_weak,5,0,6
V2_C_seed392007,leo_clear_weak,5,1,6
V2_C_seed392007,leo_clear_weak,5,2,22
V2_C_seed392007,leo_clear_weak,5,3,6
V2_C_seed392007,leo_clear_weak,5,4,19
V2_C_seed392007,leo_clear_weak,5,5,4441
V2_C_seed392007,leo_low_elev_weak,0,0,3001
V2_C_seed392007,leo_low_elev_weak,0,1,375
V2_C_seed392007,leo_low_elev_weak,0,2,21
V2_C_seed392007,leo_low_elev_weak,0,3,1007
V2_C_seed392007,leo_low_elev_weak,0,4,74
V2_C_seed392007,leo_low_elev_weak,0,5,22
V2_C_seed392007,leo_low_elev_weak,1,0,257
V2_C_seed392007,leo_low_elev_weak,1,1,3059
V2_C_seed392007,leo_low_elev_weak,1,2,22
V2_C_seed392007,leo_low_elev_weak,1,3,1058
V2_C_seed392007,leo_low_elev_weak,1,4,83
V2_C_seed392007,leo_low_elev_weak,1,5,21
V2_C_seed392007,leo_low_elev_weak,2,0,61
V2_C_seed392007,leo_low_elev_weak,2,1,42
V2_C_seed392007,leo_low_elev_weak,2,2,4197
V2_C_seed392007,leo_low_elev_weak,2,3,87
V2_C_seed392007,leo_low_elev_weak,2,4,52
V2_C_seed392007,leo_low_elev_weak,2,5,61
V2_C_seed392007,leo_low_elev_weak,3,0,247
V2_C_seed392007,leo_low_elev_weak,3,1,375
V2_C_seed392007,leo_low_elev_weak,3,2,17
V2_C_seed392007,leo_low_elev_weak,3,3,3740
V2_C_seed392007,leo_low_elev_weak,3,4,111
V2_C_seed392007,leo_low_elev_weak,3,5,10
V2_C_seed392007,leo_low_elev_weak,4,0,36
V2_C_seed392007,leo_low_elev_weak,4,1,70
V2_C_seed392007,leo_low_elev_weak,4,2,23
V2_C_seed392007,leo_low_elev_weak,4,3,148
V2_C_seed392007,leo_low_elev_weak,4,4,4202
V2_C_seed392007,leo_low_elev_weak,4,5,21
V2_C_seed392007,leo_low_elev_weak,5,0,10
V2_C_seed392007,leo_low_elev_weak,5,1,8
V2_C_seed392007,leo_low_elev_weak,5,2,63
V2_C_seed392007,leo_low_elev_weak,5,3,12
V2_C_seed392007,leo_low_elev_weak,5,4,28
V2_C_seed392007,leo_low_elev_weak,5,5,4379
V2_C_seed392007,leo_rain_weak,0,0,3161
V2_C_seed392007,leo_rain_weak,0,1,377
V2_C_seed392007,leo_rain_weak,0,2,21
V2_C_seed392007,leo_rain_weak,0,3,863
V2_C_seed392007,leo_rain_weak,0,4,63
V2_C_seed392007,leo_rain_weak,0,5,15
V2_C_seed392007,leo_rain_weak,1,0,341
V2_C_seed392007,leo_rain_weak,1,1,2926
V2_C_seed392007,leo_rain_weak,1,2,17
V2_C_seed392007,leo_rain_weak,1,3,1087
V2_C_seed392007,leo_rain_weak,1,4,99
V2_C_seed392007,leo_rain_weak,1,5,30
V2_C_seed392007,leo_rain_weak,2,0,71
V2_C_seed392007,leo_rain_weak,2,1,37
V2_C_seed392007,leo_rain_weak,2,2,4217
V2_C_seed392007,leo_rain_weak,2,3,71
V2_C_seed392007,leo_rain_weak,2,4,46
V2_C_seed392007,leo_rain_weak,2,5,58
V2_C_seed392007,leo_rain_weak,3,0,285
V2_C_seed392007,leo_rain_weak,3,1,362
V2_C_seed392007,leo_rain_weak,3,2,9
V2_C_seed392007,leo_rain_weak,3,3,3719
V2_C_seed392007,leo_rain_weak,3,4,112
V2_C_seed392007,leo_rain_weak,3,5,13
V2_C_seed392007,leo_rain_weak,4,0,59
V2_C_seed392007,leo_rain_weak,4,1,68
V2_C_seed392007,leo_rain_weak,4,2,16
V2_C_seed392007,leo_rain_weak,4,3,122
V2_C_seed392007,leo_rain_weak,4,4,4215
V2_C_seed392007,leo_rain_weak,4,5,20
V2_C_seed392007,leo_rain_weak,5,0,11
V2_C_seed392007,leo_rain_weak,5,1,11
V2_C_seed392007,leo_rain_weak,5,2,32
V2_C_seed392007,leo_rain_weak,5,3,6
V2_C_seed392007,leo_rain_weak,5,4,21
V2_C_seed392007,leo_rain_weak,5,5,4419
V2_D_seed392005,clean,0,0,4405
V2_D_seed392005,clean,0,1,12
V2_D_seed392005,clean,0,2,9
V2_D_seed392005,clean,0,3,22
V2_D_seed392005,clean,0,4,30
V2_D_seed392005,clean,0,5,22
V2_D_seed392005,clean,1,0,7
V2_D_seed392005,clean,1,1,4408
V2_D_seed392005,clean,1,2,13
V2_D_seed392005,clean,1,3,32
V2_D_seed392005,clean,1,4,28
V2_D_seed392005,clean,1,5,12
V2_D_seed392005,clean,2,0,0
V2_D_seed392005,clean,2,1,0
V2_D_seed392005,clean,2,2,4456
V2_D_seed392005,clean,2,3,3
V2_D_seed392005,clean,2,4,19
V2_D_seed392005,clean,2,5,22
V2_D_seed392005,clean,3,0,2
V2_D_seed392005,clean,3,1,87
V2_D_seed392005,clean,3,2,14
V2_D_seed392005,clean,3,3,4339
V2_D_seed392005,clean,3,4,37
V2_D_seed392005,clean,3,5,21
V2_D_seed392005,clean,4,0,19
V2_D_seed392005,clean,4,1,1
V2_D_seed392005,clean,4,2,3
V2_D_seed392005,clean,4,3,1
V2_D_seed392005,clean,4,4,4459
V2_D_seed392005,clean,4,5,17
V2_D_seed392005,clean,5,0,2
V2_D_seed392005,clean,5,1,3
V2_D_seed392005,clean,5,2,9
V2_D_seed392005,clean,5,3,1
V2_D_seed392005,clean,5,4,10
V2_D_seed392005,clean,5,5,4475
V2_D_seed392005,leo_clear_weak,0,0,2684
V2_D_seed392005,leo_clear_weak,0,1,696
V2_D_seed392005,leo_clear_weak,0,2,62
V2_D_seed392005,leo_clear_weak,0,3,839
V2_D_seed392005,leo_clear_weak,0,4,170
V2_D_seed392005,leo_clear_weak,0,5,49
V2_D_seed392005,leo_clear_weak,1,0,61
V2_D_seed392005,leo_clear_weak,1,1,3542
V2_D_seed392005,leo_clear_weak,1,2,51
V2_D_seed392005,leo_clear_weak,1,3,593
V2_D_seed392005,leo_clear_weak,1,4,172
V2_D_seed392005,leo_clear_weak,1,5,81
V2_D_seed392005,leo_clear_weak,2,0,0
V2_D_seed392005,leo_clear_weak,2,1,10
V2_D_seed392005,leo_clear_weak,2,2,4375
V2_D_seed392005,leo_clear_weak,2,3,11
V2_D_seed392005,leo_clear_weak,2,4,37
V2_D_seed392005,leo_clear_weak,2,5,67
V2_D_seed392005,leo_clear_weak,3,0,34
V2_D_seed392005,leo_clear_weak,3,1,373
V2_D_seed392005,leo_clear_weak,3,2,30
V2_D_seed392005,leo_clear_weak,3,3,3784
V2_D_seed392005,leo_clear_weak,3,4,249
V2_D_seed392005,leo_clear_weak,3,5,30
V2_D_seed392005,leo_clear_weak,4,0,19
V2_D_seed392005,leo_clear_weak,4,1,4
V2_D_seed392005,leo_clear_weak,4,2,14
V2_D_seed392005,leo_clear_weak,4,3,19
V2_D_seed392005,leo_clear_weak,4,4,4407
V2_D_seed392005,leo_clear_weak,4,5,37
V2_D_seed392005,leo_clear_weak,5,0,2
V2_D_seed392005,leo_clear_weak,5,1,3
V2_D_seed392005,leo_clear_weak,5,2,9
V2_D_seed392005,leo_clear_weak,5,3,4
V2_D_seed392005,leo_clear_weak,5,4,12
V2_D_seed392005,leo_clear_weak,5,5,4470
V2_D_seed392005,leo_low_elev_weak,0,0,2377
V2_D_seed392005,leo_low_elev_weak,0,1,695
V2_D_seed392005,leo_low_elev_weak,0,2,120
V2_D_seed392005,leo_low_elev_weak,0,3,990
V2_D_seed392005,leo_low_elev_weak,0,4,225
V2_D_seed392005,leo_low_elev_weak,0,5,93
V2_D_seed392005,leo_low_elev_weak,1,0,50
V2_D_seed392005,leo_low_elev_weak,1,1,3268
V2_D_seed392005,leo_low_elev_weak,1,2,67
V2_D_seed392005,leo_low_elev_weak,1,3,679
V2_D_seed392005,leo_low_elev_weak,1,4,299
V2_D_seed392005,leo_low_elev_weak,1,5,137
V2_D_seed392005,leo_low_elev_weak,2,0,0
V2_D_seed392005,leo_low_elev_weak,2,1,3
V2_D_seed392005,leo_low_elev_weak,2,2,4313
V2_D_seed392005,leo_low_elev_weak,2,3,23
V2_D_seed392005,leo_low_elev_weak,2,4,50
V2_D_seed392005,leo_low_elev_weak,2,5,111
V2_D_seed392005,leo_low_elev_weak,3,0,54
V2_D_seed392005,leo_low_elev_weak,3,1,470
V2_D_seed392005,leo_low_elev_weak,3,2,52
V2_D_seed392005,leo_low_elev_weak,3,3,3527
V2_D_seed392005,leo_low_elev_weak,3,4,335
V2_D_seed392005,leo_low_elev_weak,3,5,62
V2_D_seed392005,leo_low_elev_weak,4,0,19
V2_D_seed392005,leo_low_elev_weak,4,1,12
V2_D_seed392005,leo_low_elev_weak,4,2,21
V2_D_seed392005,leo_low_elev_weak,4,3,24
V2_D_seed392005,leo_low_elev_weak,4,4,4376
V2_D_seed392005,leo_low_elev_weak,4,5,48
V2_D_seed392005,leo_low_elev_weak,5,0,2
V2_D_seed392005,leo_low_elev_weak,5,1,4
V2_D_seed392005,leo_low_elev_weak,5,2,22
V2_D_seed392005,leo_low_elev_weak,5,3,3
V2_D_seed392005,leo_low_elev_weak,5,4,23
V2_D_seed392005,leo_low_elev_weak,5,5,4446
V2_D_seed392005,leo_rain_weak,0,0,2521
V2_D_seed392005,leo_rain_weak,0,1,742
V2_D_seed392005,leo_rain_weak,0,2,86
V2_D_seed392005,leo_rain_weak,0,3,859
V2_D_seed392005,leo_rain_weak,0,4,221
V2_D_seed392005,leo_rain_weak,0,5,71
V2_D_seed392005,leo_rain_weak,1,0,82
V2_D_seed392005,leo_rain_weak,1,1,3173
V2_D_seed392005,leo_rain_weak,1,2,57
V2_D_seed392005,leo_rain_weak,1,3,731
V2_D_seed392005,leo_rain_weak,1,4,333
V2_D_seed392005,leo_rain_weak,1,5,124
V2_D_seed392005,leo_rain_weak,2,0,1
V2_D_seed392005,leo_rain_weak,2,1,7
V2_D_seed392005,leo_rain_weak,2,2,4308
V2_D_seed392005,leo_rain_weak,2,3,18
V2_D_seed392005,leo_rain_weak,2,4,52
V2_D_seed392005,leo_rain_weak,2,5,114
V2_D_seed392005,leo_rain_weak,3,0,79
V2_D_seed392005,leo_rain_weak,3,1,482
V2_D_seed392005,leo_rain_weak,3,2,60
V2_D_seed392005,leo_rain_weak,3,3,3467
V2_D_seed392005,leo_rain_weak,3,4,353
V2_D_seed392005,leo_rain_weak,3,5,59
V2_D_seed392005,leo_rain_weak,4,0,21
V2_D_seed392005,leo_rain_weak,4,1,17
V2_D_seed392005,leo_rain_weak,4,2,15
V2_D_seed392005,leo_rain_weak,4,3,23
V2_D_seed392005,leo_rain_weak,4,4,4390
V2_D_seed392005,leo_rain_weak,4,5,34
V2_D_seed392005,leo_rain_weak,5,0,2
V2_D_seed392005,leo_rain_weak,5,1,1
V2_D_seed392005,leo_rain_weak,5,2,15
V2_D_seed392005,leo_rain_weak,5,3,4
V2_D_seed392005,leo_rain_weak,5,4,24
V2_D_seed392005,leo_rain_weak,5,5,4454
V2_D_seed392006,clean,0,0,4412
V2_D_seed392006,clean,0,1,6
V2_D_seed392006,clean,0,2,9
V2_D_seed392006,clean,0,3,18
V2_D_seed392006,clean,0,4,49
V2_D_seed392006,clean,0,5,6
V2_D_seed392006,clean,1,0,18
V2_D_seed392006,clean,1,1,4341
V2_D_seed392006,clean,1,2,17
V2_D_seed392006,clean,1,3,86
V2_D_seed392006,clean,1,4,35
V2_D_seed392006,clean,1,5,3
V2_D_seed392006,clean,2,0,0
V2_D_seed392006,clean,2,1,10
V2_D_seed392006,clean,2,2,4453
V2_D_seed392006,clean,2,3,10
V2_D_seed392006,clean,2,4,20
V2_D_seed392006,clean,2,5,7
V2_D_seed392006,clean,3,0,11
V2_D_seed392006,clean,3,1,112
V2_D_seed392006,clean,3,2,11
V2_D_seed392006,clean,3,3,4329
V2_D_seed392006,clean,3,4,36
V2_D_seed392006,clean,3,5,1
V2_D_seed392006,clean,4,0,15
V2_D_seed392006,clean,4,1,0
V2_D_seed392006,clean,4,2,13
V2_D_seed392006,clean,4,3,8
V2_D_seed392006,clean,4,4,4459
V2_D_seed392006,clean,4,5,5
V2_D_seed392006,clean,5,0,2
V2_D_seed392006,clean,5,1,4
V2_D_seed392006,clean,5,2,18
V2_D_seed392006,clean,5,3,5
V2_D_seed392006,clean,5,4,20
V2_D_seed392006,clean,5,5,4451
V2_D_seed392006,leo_clear_weak,0,0,2917
V2_D_seed392006,leo_clear_weak,0,1,681
V2_D_seed392006,leo_clear_weak,0,2,22
V2_D_seed392006,leo_clear_weak,0,3,736
V2_D_seed392006,leo_clear_weak,0,4,133
V2_D_seed392006,leo_clear_weak,0,5,11
V2_D_seed392006,leo_clear_weak,1,0,79
V2_D_seed392006,leo_clear_weak,1,1,3687
V2_D_seed392006,leo_clear_weak,1,2,25
V2_D_seed392006,leo_clear_weak,1,3,511
V2_D_seed392006,leo_clear_weak,1,4,189
V2_D_seed392006,leo_clear_weak,1,5,9
V2_D_seed392006,leo_clear_weak,2,0,15
V2_D_seed392006,leo_clear_weak,2,1,30
V2_D_seed392006,leo_clear_weak,2,2,4316
V2_D_seed392006,leo_clear_weak,2,3,57
V2_D_seed392006,leo_clear_weak,2,4,72
V2_D_seed392006,leo_clear_weak,2,5,10
V2_D_seed392006,leo_clear_weak,3,0,69
V2_D_seed392006,leo_clear_weak,3,1,307
V2_D_seed392006,leo_clear_weak,3,2,17
V2_D_seed392006,leo_clear_weak,3,3,3932
V2_D_seed392006,leo_clear_weak,3,4,173
V2_D_seed392006,leo_clear_weak,3,5,2
V2_D_seed392006,leo_clear_weak,4,0,19
V2_D_seed392006,leo_clear_weak,4,1,20
V2_D_seed392006,leo_clear_weak,4,2,20
V2_D_seed392006,leo_clear_weak,4,3,29
V2_D_seed392006,leo_clear_weak,4,4,4402
V2_D_seed392006,leo_clear_weak,4,5,10
V2_D_seed392006,leo_clear_weak,5,0,8
V2_D_seed392006,leo_clear_weak,5,1,25
V2_D_seed392006,leo_clear_weak,5,2,36
V2_D_seed392006,leo_clear_weak,5,3,7
V2_D_seed392006,leo_clear_weak,5,4,53
V2_D_seed392006,leo_clear_weak,5,5,4371
V2_D_seed392006,leo_low_elev_weak,0,0,2662
V2_D_seed392006,leo_low_elev_weak,0,1,698
V2_D_seed392006,leo_low_elev_weak,0,2,38
V2_D_seed392006,leo_low_elev_weak,0,3,887
V2_D_seed392006,leo_low_elev_weak,0,4,203
V2_D_seed392006,leo_low_elev_weak,0,5,12
V2_D_seed392006,leo_low_elev_weak,1,0,106
V2_D_seed392006,leo_low_elev_weak,1,1,3362
V2_D_seed392006,leo_low_elev_weak,1,2,33
V2_D_seed392006,leo_low_elev_weak,1,3,707
V2_D_seed392006,leo_low_elev_weak,1,4,278
V2_D_seed392006,leo_low_elev_weak,1,5,14
V2_D_seed392006,leo_low_elev_weak,2,0,38
V2_D_seed392006,leo_low_elev_weak,2,1,39
V2_D_seed392006,leo_low_elev_weak,2,2,4203
V2_D_seed392006,leo_low_elev_weak,2,3,91
V2_D_seed392006,leo_low_elev_weak,2,4,101
V2_D_seed392006,leo_low_elev_weak,2,5,28
V2_D_seed392006,leo_low_elev_weak,3,0,96
V2_D_seed392006,leo_low_elev_weak,3,1,429
V2_D_seed392006,leo_low_elev_weak,3,2,39
V2_D_seed392006,leo_low_elev_weak,3,3,3631
V2_D_seed392006,leo_low_elev_weak,3,4,298
V2_D_seed392006,leo_low_elev_weak,3,5,7
V2_D_seed392006,leo_low_elev_weak,4,0,27
V2_D_seed392006,leo_low_elev_weak,4,1,23
V2_D_seed392006,leo_low_elev_weak,4,2,21
V2_D_seed392006,leo_low_elev_weak,4,3,43
V2_D_seed392006,leo_low_elev_weak,4,4,4374
V2_D_seed392006,leo_low_elev_weak,4,5,12
V2_D_seed392006,leo_low_elev_weak,5,0,4
V2_D_seed392006,leo_low_elev_weak,5,1,23
V2_D_seed392006,leo_low_elev_weak,5,2,71
V2_D_seed392006,leo_low_elev_weak,5,3,11
V2_D_seed392006,leo_low_elev_weak,5,4,76
V2_D_seed392006,leo_low_elev_weak,5,5,4315
V2_D_seed392006,leo_rain_weak,0,0,2820
V2_D_seed392006,leo_rain_weak,0,1,709
V2_D_seed392006,leo_rain_weak,0,2,26
V2_D_seed392006,leo_rain_weak,0,3,739
V2_D_seed392006,leo_rain_weak,0,4,201
V2_D_seed392006,leo_rain_weak,0,5,5
V2_D_seed392006,leo_rain_weak,1,0,140
V2_D_seed392006,leo_rain_weak,1,1,3299
V2_D_seed392006,leo_rain_weak,1,2,23
V2_D_seed392006,leo_rain_weak,1,3,694
V2_D_seed392006,leo_rain_weak,1,4,330
V2_D_seed392006,leo_rain_weak,1,5,14
V2_D_seed392006,leo_rain_weak,2,0,28
V2_D_seed392006,leo_rain_weak,2,1,39
V2_D_seed392006,leo_rain_weak,2,2,4245
V2_D_seed392006,leo_rain_weak,2,3,66
V2_D_seed392006,leo_rain_weak,2,4,84
V2_D_seed392006,leo_rain_weak,2,5,38
V2_D_seed392006,leo_rain_weak,3,0,157
V2_D_seed392006,leo_rain_weak,3,1,419
V2_D_seed392006,leo_rain_weak,3,2,23
V2_D_seed392006,leo_rain_weak,3,3,3648
V2_D_seed392006,leo_rain_weak,3,4,249
V2_D_seed392006,leo_rain_weak,3,5,4
V2_D_seed392006,leo_rain_weak,4,0,20
V2_D_seed392006,leo_rain_weak,4,1,25
V2_D_seed392006,leo_rain_weak,4,2,19
V2_D_seed392006,leo_rain_weak,4,3,35
V2_D_seed392006,leo_rain_weak,4,4,4396
V2_D_seed392006,leo_rain_weak,4,5,5
V2_D_seed392006,leo_rain_weak,5,0,9
V2_D_seed392006,leo_rain_weak,5,1,13
V2_D_seed392006,leo_rain_weak,5,2,60
V2_D_seed392006,leo_rain_weak,5,3,15
V2_D_seed392006,leo_rain_weak,5,4,58
V2_D_seed392006,leo_rain_weak,5,5,4345
V2_D_seed392007,clean,0,0,4425
V2_D_seed392007,clean,0,1,19
V2_D_seed392007,clean,0,2,9
V2_D_seed392007,clean,0,3,9
V2_D_seed392007,clean,0,4,34
V2_D_seed392007,clean,0,5,4
V2_D_seed392007,clean,1,0,10
V2_D_seed392007,clean,1,1,4427
V2_D_seed392007,clean,1,2,11
V2_D_seed392007,clean,1,3,20
V2_D_seed392007,clean,1,4,30
V2_D_seed392007,clean,1,5,2
V2_D_seed392007,clean,2,0,4
V2_D_seed392007,clean,2,1,15
V2_D_seed392007,clean,2,2,4444
V2_D_seed392007,clean,2,3,5
V2_D_seed392007,clean,2,4,22
V2_D_seed392007,clean,2,5,10
V2_D_seed392007,clean,3,0,15
V2_D_seed392007,clean,3,1,299
V2_D_seed392007,clean,3,2,5
V2_D_seed392007,clean,3,3,4142
V2_D_seed392007,clean,3,4,38
V2_D_seed392007,clean,3,5,1
V2_D_seed392007,clean,4,0,22
V2_D_seed392007,clean,4,1,8
V2_D_seed392007,clean,4,2,5
V2_D_seed392007,clean,4,3,2
V2_D_seed392007,clean,4,4,4458
V2_D_seed392007,clean,4,5,5
V2_D_seed392007,clean,5,0,3
V2_D_seed392007,clean,5,1,10
V2_D_seed392007,clean,5,2,9
V2_D_seed392007,clean,5,3,2
V2_D_seed392007,clean,5,4,17
V2_D_seed392007,clean,5,5,4459
V2_D_seed392007,leo_clear_weak,0,0,3269
V2_D_seed392007,leo_clear_weak,0,1,627
V2_D_seed392007,leo_clear_weak,0,2,7
V2_D_seed392007,leo_clear_weak,0,3,494
V2_D_seed392007,leo_clear_weak,0,4,95
V2_D_seed392007,leo_clear_weak,0,5,8
V2_D_seed392007,leo_clear_weak,1,0,196
V2_D_seed392007,leo_clear_weak,1,1,3758
V2_D_seed392007,leo_clear_weak,1,2,8
V2_D_seed392007,leo_clear_weak,1,3,445
V2_D_seed392007,leo_clear_weak,1,4,89
V2_D_seed392007,leo_clear_weak,1,5,4
V2_D_seed392007,leo_clear_weak,2,0,75
V2_D_seed392007,leo_clear_weak,2,1,89
V2_D_seed392007,leo_clear_weak,2,2,4204
V2_D_seed392007,leo_clear_weak,2,3,31
V2_D_seed392007,leo_clear_weak,2,4,84
V2_D_seed392007,leo_clear_weak,2,5,17
V2_D_seed392007,leo_clear_weak,3,0,165
V2_D_seed392007,leo_clear_weak,3,1,665
V2_D_seed392007,leo_clear_weak,3,2,5
V2_D_seed392007,leo_clear_weak,3,3,3493
V2_D_seed392007,leo_clear_weak,3,4,170
V2_D_seed392007,leo_clear_weak,3,5,2
V2_D_seed392007,leo_clear_weak,4,0,33
V2_D_seed392007,leo_clear_weak,4,1,48
V2_D_seed392007,leo_clear_weak,4,2,6
V2_D_seed392007,leo_clear_weak,4,3,44
V2_D_seed392007,leo_clear_weak,4,4,4360
V2_D_seed392007,leo_clear_weak,4,5,9
V2_D_seed392007,leo_clear_weak,5,0,7
V2_D_seed392007,leo_clear_weak,5,1,28
V2_D_seed392007,leo_clear_weak,5,2,17
V2_D_seed392007,leo_clear_weak,5,3,7
V2_D_seed392007,leo_clear_weak,5,4,37
V2_D_seed392007,leo_clear_weak,5,5,4404
V2_D_seed392007,leo_low_elev_weak,0,0,3059
V2_D_seed392007,leo_low_elev_weak,0,1,705
V2_D_seed392007,leo_low_elev_weak,0,2,10
V2_D_seed392007,leo_low_elev_weak,0,3,535
V2_D_seed392007,leo_low_elev_weak,0,4,184
V2_D_seed392007,leo_low_elev_weak,0,5,7
V2_D_seed392007,leo_low_elev_weak,1,0,198
V2_D_seed392007,leo_low_elev_weak,1,1,3502
V2_D_seed392007,leo_low_elev_weak,1,2,13
V2_D_seed392007,leo_low_elev_weak,1,3,556
V2_D_seed392007,leo_low_elev_weak,1,4,222
V2_D_seed392007,leo_low_elev_weak,1,5,9
V2_D_seed392007,leo_low_elev_weak,2,0,82
V2_D_seed392007,leo_low_elev_weak,2,1,143
V2_D_seed392007,leo_low_elev_weak,2,2,4049
V2_D_seed392007,leo_low_elev_weak,2,3,56
V2_D_seed392007,leo_low_elev_weak,2,4,138
V2_D_seed392007,leo_low_elev_weak,2,5,32
V2_D_seed392007,leo_low_elev_weak,3,0,276
V2_D_seed392007,leo_low_elev_weak,3,1,722
V2_D_seed392007,leo_low_elev_weak,3,2,8
V2_D_seed392007,leo_low_elev_weak,3,3,3218
V2_D_seed392007,leo_low_elev_weak,3,4,271
V2_D_seed392007,leo_low_elev_weak,3,5,5
V2_D_seed392007,leo_low_elev_weak,4,0,27
V2_D_seed392007,leo_low_elev_weak,4,1,87
V2_D_seed392007,leo_low_elev_weak,4,2,14
V2_D_seed392007,leo_low_elev_weak,4,3,55
V2_D_seed392007,leo_low_elev_weak,4,4,4306
V2_D_seed392007,leo_low_elev_weak,4,5,11
V2_D_seed392007,leo_low_elev_weak,5,0,8
V2_D_seed392007,leo_low_elev_weak,5,1,45
V2_D_seed392007,leo_low_elev_weak,5,2,46
V2_D_seed392007,leo_low_elev_weak,5,3,11
V2_D_seed392007,leo_low_elev_weak,5,4,60
V2_D_seed392007,leo_low_elev_weak,5,5,4330
V2_D_seed392007,leo_rain_weak,0,0,3211
V2_D_seed392007,leo_rain_weak,0,1,678
V2_D_seed392007,leo_rain_weak,0,2,10
V2_D_seed392007,leo_rain_weak,0,3,461
V2_D_seed392007,leo_rain_weak,0,4,132
V2_D_seed392007,leo_rain_weak,0,5,8
V2_D_seed392007,leo_rain_weak,1,0,251
V2_D_seed392007,leo_rain_weak,1,1,3376
V2_D_seed392007,leo_rain_weak,1,2,13
V2_D_seed392007,leo_rain_weak,1,3,616
V2_D_seed392007,leo_rain_weak,1,4,233
V2_D_seed392007,leo_rain_weak,1,5,11
V2_D_seed392007,leo_rain_weak,2,0,107
V2_D_seed392007,leo_rain_weak,2,1,122
V2_D_seed392007,leo_rain_weak,2,2,4080
V2_D_seed392007,leo_rain_weak,2,3,35
V2_D_seed392007,leo_rain_weak,2,4,118
V2_D_seed392007,leo_rain_weak,2,5,38
V2_D_seed392007,leo_rain_weak,3,0,341
V2_D_seed392007,leo_rain_weak,3,1,739
V2_D_seed392007,leo_rain_weak,3,2,3
V2_D_seed392007,leo_rain_weak,3,3,3147
V2_D_seed392007,leo_rain_weak,3,4,268
V2_D_seed392007,leo_rain_weak,3,5,2
V2_D_seed392007,leo_rain_weak,4,0,41
V2_D_seed392007,leo_rain_weak,4,1,80
V2_D_seed392007,leo_rain_weak,4,2,6
V2_D_seed392007,leo_rain_weak,4,3,50
V2_D_seed392007,leo_rain_weak,4,4,4315
V2_D_seed392007,leo_rain_weak,4,5,8
V2_D_seed392007,leo_rain_weak,5,0,12
V2_D_seed392007,leo_rain_weak,5,1,26
V2_D_seed392007,leo_rain_weak,5,2,27
V2_D_seed392007,leo_rain_weak,5,3,6
V2_D_seed392007,leo_rain_weak,5,4,56
V2_D_seed392007,leo_rain_weak,5,5,4373
V2_E_seed392005,clean,0,0,4430
V2_E_seed392005,clean,0,1,6
V2_E_seed392005,clean,0,2,10
V2_E_seed392005,clean,0,3,14
V2_E_seed392005,clean,0,4,30
V2_E_seed392005,clean,0,5,10
V2_E_seed392005,clean,1,0,14
V2_E_seed392005,clean,1,1,4403
