accepted,adaptation_mode,day_i,gate_method,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,leo_low_elev_weak,18,6,1-16,-0.22832229733467102
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,leo_low_elev_weak,19,6,1-16,-0.32156312465667725
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,leo_low_elev_weak,20,6,1-16,-0.24969908595085144
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,leo_low_elev_weak,21,6,1-16,-0.38483524322509766
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,leo_low_elev_weak,22,6,1-16,-0.23039741814136505
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,leo_low_elev_weak,23,6,1-16,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,leo_low_elev_weak,24,6,1-16,-0.26784101128578186
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,leo_low_elev_weak,5,7,1-18,-0.2697211802005768
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,leo_low_elev_weak,6,7,1-18,-0.3225311040878296
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,leo_low_elev_weak,7,7,1-18,-0.4095863997936249
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,leo_low_elev_weak,8,7,1-18,-0.30815690755844116
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,leo_low_elev_weak,9,7,1-18,-0.2644733786582947
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,leo_low_elev_weak,10,7,1-18,-0.31403544545173645
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,leo_low_elev_weak,11,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,leo_low_elev_weak,12,7,1-18,-0.37324923276901245
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,leo_low_elev_weak,13,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,leo_low_elev_weak,14,7,1-18,-0.2930631935596466
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,leo_low_elev_weak,15,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,leo_low_elev_weak,16,7,1-18,-0.3716146945953369
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,leo_low_elev_weak,17,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,leo_low_elev_weak,18,7,1-18,-0.30493056774139404
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,leo_low_elev_weak,19,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,leo_low_elev_weak,20,7,1-18,-0.3798810839653015
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,leo_low_elev_weak,21,7,1-18,-0.31245100498199463
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,leo_low_elev_weak,22,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,leo_low_elev_weak,23,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,leo_low_elev_weak,24,7,1-18,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,leo_low_elev_weak,0,-1,10-1,-0.3638712465763092
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,leo_low_elev_weak,1,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,leo_low_elev_weak,2,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,leo_low_elev_weak,3,-1,10-1,-0.2767820954322815
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,leo_low_elev_weak,4,-1,10-1,-0.45026007294654846
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,leo_low_elev_weak,5,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,leo_low_elev_weak,6,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,leo_low_elev_weak,7,-1,10-1,-0.30433470010757446
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,leo_low_elev_weak,8,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,leo_low_elev_weak,9,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,leo_low_elev_weak,10,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,leo_low_elev_weak,11,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,leo_low_elev_weak,12,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,leo_low_elev_weak,13,-1,10-1,-0.22579890489578247
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,leo_low_elev_weak,14,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,leo_low_elev_weak,15,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,leo_low_elev_weak,16,-1,10-1,-0.2937055230140686
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,leo_low_elev_weak,17,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,leo_low_elev_weak,18,-1,10-1,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,leo_low_elev_weak,19,-1,10-1,-0.34152618050575256
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,leo_low_elev_weak,0,-1,10-10,-0.38225603103637695
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig1,leo_low_elev_weak,1,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig2,leo_low_elev_weak,2,-1,10-10,-0.42542746663093567
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig3,leo_low_elev_weak,3,-1,10-10,-0.20929238200187683
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig4,leo_low_elev_weak,4,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig5,leo_low_elev_weak,5,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig6,leo_low_elev_weak,6,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig7,leo_low_elev_weak,7,-1,10-10,-0.3279915452003479
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig8,leo_low_elev_weak,8,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig9,leo_low_elev_weak,9,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig10,leo_low_elev_weak,10,-1,10-10,-0.30865612626075745
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig11,leo_low_elev_weak,11,-1,10-10,-0.21077591180801392
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig12,leo_low_elev_weak,12,-1,10-10,-0.40725335478782654
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig13,leo_low_elev_weak,13,-1,10-10,-0.20447391271591187
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig14,leo_low_elev_weak,14,-1,10-10,-0.27369424700737
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig15,leo_low_elev_weak,15,-1,10-10,-0.39480286836624146
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig16,leo_low_elev_weak,16,-1,10-10,-0.33882594108581543
True,support_head_finetune,0,support_head_confidence_quantile,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig17,leo_low_elev_weak,17,-1,10-10,-0.27332136034965515
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig18,leo_low_elev_weak,18,-1,10-10,-0.41757482290267944
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig19,leo_low_elev_weak,19,-1,10-10,-0.3635998070240021
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,14-10|20-1|day0|eq1|sig5,leo_rain_weak,5,0,14-10,-0.15095704793930054
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-10|20-1|day0|eq1|sig6,leo_rain_weak,6,0,14-10,-0.2623515725135803
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-10|20-1|day0|eq1|sig7,leo_rain_weak,7,0,14-10,-0.313171923160553
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig8,leo_rain_weak,8,0,14-10,-0.16470342874526978
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig9,leo_rain_weak,9,0,14-10,-0.167258158326149
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig10,leo_rain_weak,10,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig11,leo_rain_weak,11,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-10|20-1|day0|eq1|sig12,leo_rain_weak,12,0,14-10,-0.2725487947463989
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig13,leo_rain_weak,13,0,14-10,-0.2312595695257187
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig14,leo_rain_weak,14,0,14-10,-0.1916704922914505
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig15,leo_rain_weak,15,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig16,leo_rain_weak,16,0,14-10,-0.15329669415950775
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig17,leo_rain_weak,17,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,14-10|20-1|day0|eq1|sig18,leo_rain_weak,18,0,14-10,-0.14870068430900574
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig19,leo_rain_weak,19,0,14-10,-0.23478786647319794
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig20,leo_rain_weak,20,0,14-10,-0.16639646887779236
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig21,leo_rain_weak,21,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig22,leo_rain_weak,22,0,14-10,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig23,leo_rain_weak,23,0,14-10,-0.21538187563419342
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig24,leo_rain_weak,24,0,14-10,-0.2049807757139206
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig5,leo_rain_weak,5,1,14-7,-0.1768966019153595
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig6,leo_rain_weak,6,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig7,leo_rain_weak,7,1,14-7,-0.1673906445503235
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig8,leo_rain_weak,8,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig9,leo_rain_weak,9,1,14-7,-0.2941577434539795
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig10,leo_rain_weak,10,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig11,leo_rain_weak,11,1,14-7,-0.16535156965255737
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig12,leo_rain_weak,12,1,14-7,-0.17141233384609222
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig13,leo_rain_weak,13,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig14,leo_rain_weak,14,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig15,leo_rain_weak,15,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig16,leo_rain_weak,16,1,14-7,-0.22017358243465424
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig17,leo_rain_weak,17,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig18,leo_rain_weak,18,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig19,leo_rain_weak,19,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig20,leo_rain_weak,20,1,14-7,-0.28666120767593384
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig21,leo_rain_weak,21,1,14-7,-0.1856493353843689
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig22,leo_rain_weak,22,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig23,leo_rain_weak,23,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig24,leo_rain_weak,24,1,14-7,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig5,leo_rain_weak,5,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig6,leo_rain_weak,6,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig7,leo_rain_weak,7,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig8,leo_rain_weak,8,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig9,leo_rain_weak,9,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig10,leo_rain_weak,10,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig11,leo_rain_weak,11,2,20-15,-0.30360957980155945
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,leo_rain_weak,12,2,20-15,-0.23129071295261383
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,leo_rain_weak,13,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,leo_rain_weak,14,2,20-15,-0.16466598212718964
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,leo_rain_weak,15,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,leo_rain_weak,16,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,leo_rain_weak,17,2,20-15,-0.1704355925321579
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,leo_rain_weak,18,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,leo_rain_weak,19,2,20-15,-0.18930211663246155
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,leo_rain_weak,20,2,20-15,-0.2790522873401642
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,leo_rain_weak,21,2,20-15,-0.1698102504014969
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,leo_rain_weak,22,2,20-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,leo_rain_weak,23,2,20-15,-0.19974489510059357
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,leo_rain_weak,24,2,20-15,-0.1537625789642334
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,leo_rain_weak,5,3,20-19,-0.22449786961078644
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,leo_rain_weak,6,3,20-19,-0.18817678093910217
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,leo_rain_weak,7,3,20-19,-0.24931345880031586
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,leo_rain_weak,8,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,leo_rain_weak,9,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,leo_rain_weak,10,3,20-19,-0.20160023868083954
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,leo_rain_weak,11,3,20-19,-0.244966059923172
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,leo_rain_weak,12,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,leo_rain_weak,13,3,20-19,-0.15465392172336578
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,leo_rain_weak,14,3,20-19,-0.3160373866558075
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,leo_rain_weak,15,3,20-19,-0.15932199358940125
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,leo_rain_weak,16,3,20-19,-0.20801806449890137
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,leo_rain_weak,17,3,20-19,-0.26831406354904175
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,leo_rain_weak,18,3,20-19,-0.18016354739665985
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,leo_rain_weak,19,3,20-19,-0.20672757923603058
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,leo_rain_weak,20,3,20-19,-0.1822861284017563
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,leo_rain_weak,21,3,20-19,-0.16230745613574982
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,leo_rain_weak,22,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,leo_rain_weak,23,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,leo_rain_weak,24,3,20-19,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,leo_rain_weak,5,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,leo_rain_weak,6,4,6-15,-0.2685560882091522
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,leo_rain_weak,7,4,6-15,-0.1692255735397339
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,leo_rain_weak,8,4,6-15,-0.17008677124977112
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,leo_rain_weak,9,4,6-15,-0.2092214822769165
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,leo_rain_weak,10,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,leo_rain_weak,11,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,leo_rain_weak,12,4,6-15,-0.1647012084722519
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,leo_rain_weak,13,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,leo_rain_weak,14,4,6-15,-0.16023562848567963
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,leo_rain_weak,15,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,leo_rain_weak,16,4,6-15,-0.15608271956443787
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,leo_rain_weak,17,4,6-15,-0.21751417219638824
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,leo_rain_weak,18,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,leo_rain_weak,19,4,6-15,-0.16494418680667877
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,leo_rain_weak,20,4,6-15,-0.1722511202096939
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,leo_rain_weak,21,4,6-15,-0.20929309725761414
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,leo_rain_weak,22,4,6-15,-0.29080238938331604
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,leo_rain_weak,23,4,6-15,-0.15412136912345886
